t	real_E_t	imag_E_t
5.06702478329874e-12	0	0
5.06897814674643e-12	0	0
5.07093151019412e-12	0	0
5.0728848736418e-12	0	0
5.07483823708949e-12	0	0
5.07679160053717e-12	0	0
5.07874496398486e-12	0	0
5.08069832743255e-12	0	0
5.08265169088023e-12	0	0
5.08460505432792e-12	0	0
5.08655841777561e-12	0	0
5.08851178122329e-12	0	0
5.09046514467098e-12	0	0
5.09241850811867e-12	0	0
5.09437187156635e-12	0	0
5.09632523501404e-12	0	0
5.09827859846173e-12	0	0
5.10023196190941e-12	0	0
5.1021853253571e-12	0	0
5.10413868880479e-12	0	0
5.10609205225247e-12	0	0
5.10804541570016e-12	0	0
5.10999877914785e-12	0	0
5.11195214259553e-12	0	0
5.11390550604322e-12	0	0
5.1158588694909e-12	0	0
5.11781223293859e-12	0	0
5.11976559638628e-12	0	0
5.12171895983396e-12	0	0
5.12367232328165e-12	0	0
5.12562568672934e-12	0	0
5.12757905017702e-12	0	0
5.12953241362471e-12	0	0
5.1314857770724e-12	0	0
5.13343914052008e-12	0	0
5.13539250396777e-12	0	0
5.13734586741546e-12	0	0
5.13929923086314e-12	0	0
5.14125259431083e-12	0	0
5.14320595775852e-12	0	0
5.1451593212062e-12	0	0
5.14711268465389e-12	0	0
5.14906604810157e-12	0	0
5.15101941154926e-12	0	0
5.15297277499695e-12	0	0
5.15492613844463e-12	0	0
5.15687950189232e-12	0	0
5.15883286534001e-12	0	0
5.16078622878769e-12	0	0
5.16273959223538e-12	0	0
5.16469295568307e-12	0	0
5.16664631913075e-12	0	0
5.16859968257844e-12	0	0
5.17055304602613e-12	0	0
5.17250640947381e-12	0	0
5.1744597729215e-12	0	0
5.17641313636919e-12	0	0
5.17836649981687e-12	0	0
5.18031986326456e-12	0	0
5.18227322671225e-12	0	0
5.18422659015993e-12	0	0
5.18617995360762e-12	0	0
5.1881333170553e-12	0	0
5.19008668050299e-12	0	0
5.19204004395068e-12	0	0
5.19399340739836e-12	0	0
5.19594677084605e-12	0	0
5.19790013429374e-12	0	0
5.19985349774142e-12	0	0
5.20180686118911e-12	0	0
5.2037602246368e-12	0	0
5.20571358808448e-12	0	0
5.20766695153217e-12	0	0
5.20962031497986e-12	0	0
5.21157367842754e-12	0	0
5.21352704187523e-12	0	0
5.21548040532292e-12	0	0
5.2174337687706e-12	0	0
5.21938713221829e-12	0	0
5.22134049566597e-12	0	0
5.22329385911366e-12	0	0
5.22524722256135e-12	0	0
5.22720058600903e-12	0	0
5.22915394945672e-12	0	0
5.23110731290441e-12	0	0
5.23306067635209e-12	0	0
5.23501403979978e-12	0	0
5.23696740324747e-12	0	0
5.23892076669515e-12	0	0
5.24087413014284e-12	0	0
5.24282749359053e-12	0	0
5.24478085703821e-12	0	0
5.2467342204859e-12	0	0
5.24868758393359e-12	0	0
5.25064094738127e-12	0	0
5.25259431082896e-12	0	0
5.25454767427664e-12	0	0
5.25650103772433e-12	0	0
5.25845440117202e-12	0	0
5.2604077646197e-12	0	0
5.26236112806739e-12	0	0
5.26431449151508e-12	0	0
5.26626785496276e-12	0	0
5.26822121841045e-12	0	0
5.27017458185814e-12	0	0
5.27212794530582e-12	0	0
5.27408130875351e-12	0	0
5.2760346722012e-12	0	0
5.27798803564888e-12	0	0
5.27994139909657e-12	0	0
5.28189476254426e-12	0	0
5.28384812599194e-12	0	0
5.28580148943963e-12	0	0
5.28775485288732e-12	0	0
5.289708216335e-12	0	0
5.29166157978269e-12	0	0
5.29361494323037e-12	0	0
5.29556830667806e-12	0	0
5.29752167012575e-12	0	0
5.29947503357343e-12	0	0
5.30142839702112e-12	0	0
5.30338176046881e-12	0	0
5.30533512391649e-12	0	0
5.30728848736418e-12	0	0
5.30924185081187e-12	0	0
5.31119521425955e-12	0	0
5.31314857770724e-12	0	0
5.31510194115493e-12	0	0
5.31705530460261e-12	0	0
5.3190086680503e-12	0	0
5.32096203149799e-12	0	0
5.32291539494567e-12	0	0
5.32486875839336e-12	0	0
5.32682212184105e-12	0	0
5.32877548528873e-12	0	0
5.33072884873642e-12	0	0
5.3326822121841e-12	0	0
5.33463557563179e-12	0	0
5.33658893907948e-12	0	0
5.33854230252716e-12	0	0
5.34049566597485e-12	0	0
5.34244902942254e-12	0	0
5.34440239287022e-12	0	0
5.34635575631791e-12	0	0
5.3483091197656e-12	0	0
5.35026248321328e-12	0	0
5.35221584666097e-12	0	0
5.35416921010866e-12	0	0
5.35612257355634e-12	0	0
5.35807593700403e-12	0	0
5.36002930045172e-12	0	0
5.3619826638994e-12	0	0
5.36393602734709e-12	0	0
5.36588939079477e-12	0	0
5.36784275424246e-12	0	0
5.36979611769015e-12	0	0
5.37174948113783e-12	0	0
5.37370284458552e-12	0	0
5.37565620803321e-12	0	0
5.37760957148089e-12	0	0
5.37956293492858e-12	0	0
5.38151629837627e-12	0	0
5.38346966182395e-12	0	0
5.38542302527164e-12	0	0
5.38737638871933e-12	0	0
5.38932975216701e-12	0	0
5.3912831156147e-12	0	0
5.39323647906239e-12	0	0
5.39518984251007e-12	0	0
5.39714320595776e-12	0	0
5.39909656940544e-12	0	0
5.40104993285313e-12	0	0
5.40300329630082e-12	0	0
5.4049566597485e-12	0	0
5.40691002319619e-12	0	0
5.40886338664388e-12	0	0
5.41081675009156e-12	0	0
5.41277011353925e-12	0	0
5.41472347698694e-12	0	0
5.41667684043462e-12	0	0
5.41863020388231e-12	0	0
5.42058356733e-12	0	0
5.42253693077768e-12	0	0
5.42449029422537e-12	0	0
5.42644365767306e-12	0	0
5.42839702112074e-12	0	0
5.43035038456843e-12	0	0
5.43230374801612e-12	0	0
5.4342571114638e-12	0	0
5.43621047491149e-12	0	0
5.43816383835917e-12	0	0
5.44011720180686e-12	0	0
5.44207056525455e-12	0	0
5.44402392870223e-12	0	0
5.44597729214992e-12	0	0
5.44793065559761e-12	0	0
5.44988401904529e-12	0	0
5.45183738249298e-12	0	0
5.45379074594067e-12	0	0
5.45574410938835e-12	0	0
5.45769747283604e-12	0	0
5.45965083628373e-12	0	0
5.46160419973141e-12	0	0
5.4635575631791e-12	0	0
5.46551092662679e-12	0	0
5.46746429007447e-12	0	0
5.46941765352216e-12	0	0
5.47137101696985e-12	0	0
5.47332438041753e-12	0	0
5.47527774386522e-12	0	0
5.4772311073129e-12	0	0
5.47918447076059e-12	0	0
5.48113783420828e-12	0	0
5.48309119765596e-12	0	0
5.48504456110365e-12	0	0
5.48699792455134e-12	0	0
5.48895128799902e-12	0	0
5.49090465144671e-12	0	0
5.4928580148944e-12	0	0
5.49481137834208e-12	0	0
5.49676474178977e-12	0	0
5.49871810523746e-12	0	0
5.50067146868514e-12	0	0
5.50262483213283e-12	0	0
5.50457819558051e-12	0	0
5.5065315590282e-12	0	0
5.50848492247589e-12	0	0
5.51043828592357e-12	0	0
5.51239164937126e-12	0	0
5.51434501281895e-12	0	0
5.51629837626663e-12	0	0
5.51825173971432e-12	0	0
5.52020510316201e-12	0	0
5.52215846660969e-12	0	0
5.52411183005738e-12	0	0
5.52606519350507e-12	0	0
5.52801855695275e-12	0	0
5.52997192040044e-12	0	0
5.53192528384813e-12	0	0
5.53387864729581e-12	0	0
5.5358320107435e-12	0	0
5.53778537419119e-12	0	0
5.53973873763887e-12	0	0
5.54169210108656e-12	0	0
5.54364546453424e-12	0	0
5.54559882798193e-12	0	0
5.54755219142962e-12	0	0
5.5495055548773e-12	0	0
5.55145891832499e-12	0	0
5.55341228177268e-12	0	0
5.55536564522036e-12	0	0
5.55731900866805e-12	0	0
5.55927237211574e-12	0	0
5.56122573556342e-12	0	0
5.56317909901111e-12	0	0
5.5651324624588e-12	0	0
5.56708582590648e-12	0	0
5.56903918935417e-12	0	0
5.57099255280186e-12	0	0
5.57294591624954e-12	0	0
5.57489927969723e-12	0	0
5.57685264314492e-12	0	0
5.5788060065926e-12	0	0
5.58075937004029e-12	0	0
5.58271273348797e-12	0	0
5.58466609693566e-12	0	0
5.58661946038335e-12	0	0
5.58857282383103e-12	0	0
5.59052618727872e-12	0	0
5.59247955072641e-12	0	0
5.59443291417409e-12	0	0
5.59638627762178e-12	0	0
5.59833964106947e-12	0	0
5.60029300451715e-12	0	0
5.60224636796484e-12	0	0
5.60419973141253e-12	0	0
5.60615309486021e-12	0	0
5.6081064583079e-12	0	0
5.61005982175559e-12	0	0
5.61201318520327e-12	0	0
5.61396654865096e-12	0	0
5.61591991209865e-12	0	0
5.61787327554633e-12	0	0
5.61982663899402e-12	0	0
5.6217800024417e-12	0	0
5.62373336588939e-12	0	0
5.62568672933708e-12	0	0
5.62764009278476e-12	0	0
5.62959345623245e-12	0	0
5.63154681968014e-12	0	0
5.63350018312782e-12	0	0
5.63545354657551e-12	0	0
5.6374069100232e-12	0	0
5.63936027347088e-12	0	0
5.64131363691857e-12	0	0
5.64326700036626e-12	0	0
5.64522036381394e-12	0	0
5.64717372726163e-12	0	0
5.64912709070931e-12	0	0
5.651080454157e-12	0	0
5.65303381760469e-12	0	0
5.65498718105237e-12	0	0
5.65694054450006e-12	0	0
5.65889390794775e-12	0	0
5.66084727139543e-12	0	0
5.66280063484312e-12	0	0
5.66475399829081e-12	0	0
5.66670736173849e-12	0	0
5.66866072518618e-12	0	0
5.67061408863387e-12	0	0
5.67256745208155e-12	0	0
5.67452081552924e-12	0	0
5.67647417897693e-12	0	0
5.67842754242461e-12	0	0
5.6803809058723e-12	0	0
5.68233426931999e-12	0	0
5.68428763276767e-12	0	0
5.68624099621536e-12	0	0
5.68819435966304e-12	0	0
5.69014772311073e-12	0	0
5.69210108655842e-12	0	0
5.6940544500061e-12	0	0
5.69600781345379e-12	0	0
5.69796117690148e-12	0	0
5.69991454034916e-12	0	0
5.70186790379685e-12	0	0
5.70382126724454e-12	0	0
5.70577463069222e-12	0	0
5.70772799413991e-12	0	0
5.7096813575876e-12	0	0
5.71163472103528e-12	0	0
5.71358808448297e-12	0	0
5.71554144793066e-12	0	0
5.71749481137834e-12	0	0
5.71944817482603e-12	0	0
5.72140153827372e-12	0	0
5.7233549017214e-12	0	0
5.72530826516909e-12	0	0
5.72726162861677e-12	0	0
5.72921499206446e-12	0	0
5.73116835551215e-12	0	0
5.73312171895983e-12	0	0
5.73507508240752e-12	0	0
5.73702844585521e-12	0	0
5.73898180930289e-12	0	0
5.74093517275058e-12	0	0
5.74288853619827e-12	0	0
5.74484189964595e-12	0	0
5.74679526309364e-12	0	0
5.74874862654133e-12	0	0
5.75070198998901e-12	0	0
5.7526553534367e-12	0	0
5.75460871688439e-12	0	0
5.75656208033207e-12	0	0
5.75851544377976e-12	0	0
5.76046880722744e-12	0	0
5.76242217067513e-12	0	0
5.76437553412282e-12	0	0
5.7663288975705e-12	0	0
5.76828226101819e-12	0	0
5.77023562446588e-12	0	0
5.77218898791356e-12	0	0
5.77414235136125e-12	0	0
5.77609571480894e-12	0	0
5.77804907825662e-12	0	0
5.78000244170431e-12	0	0
5.781955805152e-12	0	0
5.78390916859968e-12	0	0
5.78586253204737e-12	0	0
5.78781589549506e-12	0	0
5.78976925894274e-12	0	0
5.79172262239043e-12	0	0
5.79367598583811e-12	0	0
5.7956293492858e-12	0	0
5.79758271273349e-12	0	0
5.79953607618117e-12	0	0
5.80148943962886e-12	0	0
5.80344280307655e-12	0	0
5.80539616652423e-12	0	0
5.80734952997192e-12	0	0
5.80930289341961e-12	0	0
5.81125625686729e-12	0	0
5.81320962031498e-12	0	0
5.81516298376267e-12	0	0
5.81711634721035e-12	0	0
5.81906971065804e-12	0	0
5.82102307410573e-12	0	0
5.82297643755341e-12	0	0
5.8249298010011e-12	0	0
5.82688316444879e-12	0	0
5.82883652789647e-12	0	0
5.83078989134416e-12	0	0
5.83274325479184e-12	0	0
5.83469661823953e-12	0	0
5.83664998168722e-12	0	0
5.8386033451349e-12	0	0
5.84055670858259e-12	0	0
5.84251007203028e-12	0	0
5.84446343547796e-12	0	0
5.84641679892565e-12	0	0
5.84837016237334e-12	0	0
5.85032352582102e-12	0	0
5.85227688926871e-12	0	0
5.8542302527164e-12	0	0
5.85618361616408e-12	0	0
5.85813697961177e-12	0	0
5.86009034305946e-12	0	0
5.86204370650714e-12	0	0
5.86399706995483e-12	0	0
5.86595043340252e-12	0	0
5.8679037968502e-12	0	0
5.86985716029789e-12	0	0
5.87181052374557e-12	0	0
5.87376388719326e-12	0	0
5.87571725064095e-12	0	0
5.87767061408863e-12	0	0
5.87962397753632e-12	0	0
5.88157734098401e-12	0	0
5.88353070443169e-12	0	0
5.88548406787938e-12	0	0
5.88743743132707e-12	0	0
5.88939079477475e-12	0	0
5.89134415822244e-12	0	0
5.89329752167013e-12	0	0
5.89525088511781e-12	0	0
5.8972042485655e-12	0	0
5.89915761201318e-12	0	0
5.90111097546087e-12	0	0
5.90306433890856e-12	0	0
5.90501770235624e-12	0	0
5.90697106580393e-12	0	0
5.90892442925162e-12	0	0
5.9108777926993e-12	0	0
5.91283115614699e-12	0	0
5.91478451959468e-12	0	0
5.91673788304236e-12	0	0
5.91869124649005e-12	0	0
5.92064460993774e-12	0	0
5.92259797338542e-12	0	0
5.92455133683311e-12	0	0
5.9265047002808e-12	0	0
5.92845806372848e-12	0	0
5.93041142717617e-12	0	0
5.93236479062386e-12	0	0
5.93431815407154e-12	0	0
5.93627151751923e-12	0	0
5.93822488096691e-12	0	0
5.9401782444146e-12	0	0
5.94213160786229e-12	0	0
5.94408497130997e-12	0	0
5.94603833475766e-12	0	0
5.94799169820535e-12	0	0
5.94994506165303e-12	0	0
5.95189842510072e-12	0	0
5.95385178854841e-12	0	0
5.95580515199609e-12	0	0
5.95775851544378e-12	0	0
5.95971187889147e-12	0	0
5.96166524233915e-12	0	0
5.96361860578684e-12	0	0
5.96557196923453e-12	0	0
5.96752533268221e-12	0	0
5.9694786961299e-12	0	0
5.97143205957759e-12	0	0
5.97338542302527e-12	0	0
5.97533878647296e-12	0	0
5.97729214992064e-12	0	0
5.97924551336833e-12	0	0
5.98119887681602e-12	0	0
5.9831522402637e-12	0	0
5.98510560371139e-12	0	0
5.98705896715908e-12	0	0
5.98901233060676e-12	0	0
5.99096569405445e-12	0	0
5.99291905750214e-12	0	0
5.99487242094982e-12	0	0
5.99682578439751e-12	0	0
5.9987791478452e-12	0	0
6.00073251129288e-12	0	0
6.00268587474057e-12	0	0
6.00463923818826e-12	0	0
6.00659260163594e-12	0	0
6.00854596508363e-12	0	0
6.01049932853131e-12	0	0
6.012452691979e-12	0	0
6.01440605542669e-12	0	0
6.01635941887437e-12	0	0
6.01831278232206e-12	0	0
6.02026614576975e-12	0	0
6.02221950921743e-12	0	0
6.02417287266512e-12	0	0
6.02612623611281e-12	0	0
6.02807959956049e-12	0	0
6.03003296300818e-12	0	0
6.03198632645587e-12	0	0
6.03393968990355e-12	0	0
6.03589305335124e-12	0	0
6.03784641679893e-12	0	0
6.03979978024661e-12	0	0
6.0417531436943e-12	0	0
6.04370650714198e-12	0	0
6.04565987058967e-12	0	0
6.04761323403736e-12	0	0
6.04956659748504e-12	0	0
6.05151996093273e-12	0	0
6.05347332438042e-12	0	0
6.0554266878281e-12	0	0
6.05738005127579e-12	0	0
6.05933341472348e-12	0	0
6.06128677817116e-12	0	0
6.06324014161885e-12	0	0
6.06519350506654e-12	0	0
6.06714686851422e-12	0	0
6.06910023196191e-12	0	0
6.0710535954096e-12	0	0
6.07300695885728e-12	0	0
6.07496032230497e-12	0	0
6.07691368575266e-12	0	0
6.07886704920034e-12	0	0
6.08082041264803e-12	0	0
6.08277377609571e-12	0	0
6.0847271395434e-12	0	0
6.08668050299109e-12	0	0
6.08863386643877e-12	0	0
6.09058722988646e-12	0	0
6.09254059333415e-12	0	0
6.09449395678183e-12	0	0
6.09644732022952e-12	0	0
6.09840068367721e-12	0	0
6.10035404712489e-12	0	0
6.10230741057258e-12	0	0
6.10426077402027e-12	0	0
6.10621413746795e-12	0	0
6.10816750091564e-12	0	0
6.11012086436333e-12	0	0
6.11207422781101e-12	0	0
6.1140275912587e-12	0	0
6.11598095470639e-12	0	0
6.11793431815407e-12	0	0
6.11988768160176e-12	0	0
6.12184104504944e-12	0	0
6.12379440849713e-12	0	0
6.12574777194482e-12	0	0
6.1277011353925e-12	0	0
6.12965449884019e-12	0	0
6.13160786228788e-12	0	0
6.13356122573556e-12	0	0
6.13551458918325e-12	0	0
6.13746795263094e-12	0	0
6.13942131607862e-12	0	0
6.14137467952631e-12	0	0
6.143328042974e-12	0	0
6.14528140642168e-12	0	0
6.14723476986937e-12	0	0
6.14918813331705e-12	0	0
6.15114149676474e-12	0	0
6.15309486021243e-12	0	0
6.15504822366011e-12	0	0
6.1570015871078e-12	0	0
6.15895495055549e-12	0	0
6.16090831400317e-12	0	0
6.16286167745086e-12	0	0
6.16481504089855e-12	0	0
6.16676840434623e-12	0	0
6.16872176779392e-12	0	0
6.17067513124161e-12	0	0
6.17262849468929e-12	0	0
6.17458185813698e-12	0	0
6.17653522158467e-12	0	0
6.17848858503235e-12	0	0
6.18044194848004e-12	0	0
6.18239531192773e-12	0	0
6.18434867537541e-12	0	0
6.1863020388231e-12	0	0
6.18825540227078e-12	0	0
6.19020876571847e-12	0	0
6.19216212916616e-12	0	0
6.19411549261384e-12	0	0
6.19606885606153e-12	0	0
6.19802221950922e-12	0	0
6.1999755829569e-12	0	0
6.20192894640459e-12	0	0
6.20388230985228e-12	0	0
6.20583567329996e-12	0	0
6.20778903674765e-12	0	0
6.20974240019534e-12	0	0
6.21169576364302e-12	0	0
6.21364912709071e-12	0	0
6.2156024905384e-12	0	0
6.21755585398608e-12	0	0
6.21950921743377e-12	0	0
6.22146258088146e-12	0	0
6.22341594432914e-12	0	0
6.22536930777683e-12	0	0
6.22732267122451e-12	0	0
6.2292760346722e-12	0	0
6.23122939811989e-12	0	0
6.23318276156757e-12	0	0
6.23513612501526e-12	0	0
6.23708948846295e-12	0	0
6.23904285191063e-12	0	0
6.24099621535832e-12	0	0
6.24294957880601e-12	0	0
6.24490294225369e-12	0	0
6.24685630570138e-12	0	0
6.24880966914907e-12	0	0
6.25076303259675e-12	0	0
6.25271639604444e-12	0	0
6.25466975949213e-12	0	0
6.25662312293981e-12	0	0
6.2585764863875e-12	0	0
6.26052984983519e-12	0	0
6.26248321328287e-12	0	0
6.26443657673056e-12	0	0
6.26638994017824e-12	0	0
6.26834330362593e-12	0	0
6.27029666707362e-12	0	0
6.2722500305213e-12	0	0
6.27420339396899e-12	0	0
6.27615675741668e-12	0	0
6.27811012086436e-12	0	0
6.28006348431205e-12	0	0
6.28201684775974e-12	0	0
6.28397021120742e-12	0	0
6.28592357465511e-12	0	0
6.2878769381028e-12	0	0
6.28983030155048e-12	0	0
6.29178366499817e-12	0	0
6.29373702844585e-12	0	0
6.29569039189354e-12	0	0
6.29764375534123e-12	0	0
6.29959711878891e-12	0	0
6.3015504822366e-12	0	0
6.30350384568429e-12	0	0
6.30545720913197e-12	0	0
6.30741057257966e-12	0	0
6.30936393602735e-12	0	0
6.31131729947503e-12	0	0
6.31327066292272e-12	0	0
6.31522402637041e-12	0	0
6.31717738981809e-12	0	0
6.31913075326578e-12	0	0
6.32108411671347e-12	0	0
6.32303748016115e-12	0	0
6.32499084360884e-12	0	0
6.32694420705653e-12	0	0
6.32889757050421e-12	0	0
6.3308509339519e-12	0	0
6.33280429739958e-12	0	0
6.33475766084727e-12	0	0
6.33671102429496e-12	0	0
6.33866438774264e-12	0	0
6.34061775119033e-12	0	0
6.34257111463802e-12	0	0
6.3445244780857e-12	0	0
6.34647784153339e-12	0	0
6.34843120498108e-12	0	0
6.35038456842876e-12	0	0
6.35233793187645e-12	0	0
6.35429129532414e-12	0	0
6.35624465877182e-12	0	0
6.35819802221951e-12	0	0
6.3601513856672e-12	0	0
6.36210474911488e-12	0	0
6.36405811256257e-12	0	0
6.36601147601026e-12	0	0
6.36796483945794e-12	0	0
6.36991820290563e-12	0	0
6.37187156635331e-12	0	0
6.373824929801e-12	0	0
6.37577829324869e-12	0	0
6.37773165669637e-12	0	0
6.37968502014406e-12	0	0
6.38163838359175e-12	0	0
6.38359174703943e-12	0	0
6.38554511048712e-12	0	0
6.38749847393481e-12	0	0
6.38945183738249e-12	0	0
6.39140520083018e-12	0	0
6.39335856427787e-12	0	0
6.39531192772555e-12	0	0
6.39726529117324e-12	0	0
6.39921865462093e-12	0	0
6.40117201806861e-12	0	0
6.4031253815163e-12	0	0
6.40507874496398e-12	0	0
6.40703210841167e-12	0	0
6.40898547185936e-12	0	0
6.41093883530704e-12	0	0
6.41289219875473e-12	0	0
6.41484556220242e-12	0	0
6.4167989256501e-12	0	0
6.41875228909779e-12	0	0
6.42070565254548e-12	0	0
6.42265901599316e-12	0	0
6.42461237944085e-12	0	0
6.42656574288854e-12	0	0
6.42851910633622e-12	0	0
6.43047246978391e-12	0	0
6.4324258332316e-12	0	0
6.43437919667928e-12	0	0
6.43633256012697e-12	0	0
6.43828592357465e-12	0	0
6.44023928702234e-12	0	0
6.44219265047003e-12	0	0
6.44414601391771e-12	0	0
6.4460993773654e-12	0	0
6.44805274081309e-12	0	0
6.45000610426077e-12	0	0
6.45195946770846e-12	0	0
6.45391283115615e-12	0	0
6.45586619460383e-12	0	0
6.45781955805152e-12	0	0
6.45977292149921e-12	0	0
6.46172628494689e-12	0	0
6.46367964839458e-12	0	0
6.46563301184227e-12	0	0
6.46758637528995e-12	0	0
6.46953973873764e-12	0	0
6.47149310218533e-12	0	0
6.47344646563301e-12	0	0
6.4753998290807e-12	0	0
6.47735319252838e-12	0	0
6.47930655597607e-12	0	0
6.48125991942376e-12	0	0
6.48321328287144e-12	0	0
6.48516664631913e-12	0	0
6.48712000976682e-12	0	0
6.4890733732145e-12	0	0
6.49102673666219e-12	0	0
6.49298010010988e-12	0	0
6.49493346355756e-12	0	0
6.49688682700525e-12	0	0
6.49884019045294e-12	0	0
6.50079355390062e-12	0	0
6.50274691734831e-12	0	0
6.504700280796e-12	0	0
6.50665364424368e-12	0	0
6.50860700769137e-12	0	0
6.51056037113906e-12	0	0
6.51251373458674e-12	0	0
6.51446709803443e-12	0	0
6.51642046148211e-12	0	0
6.5183738249298e-12	0	0
6.52032718837749e-12	0	0
6.52228055182517e-12	0	0
6.52423391527286e-12	0	0
6.52618727872055e-12	0	0
6.52814064216823e-12	0	0
6.53009400561592e-12	0	0
6.53204736906361e-12	0	0
6.53400073251129e-12	0	0
6.53595409595898e-12	0	0
6.53790745940667e-12	0	0
6.53986082285435e-12	0	0
6.54181418630204e-12	0	0
6.54376754974972e-12	0	0
6.54572091319741e-12	0	0
6.5476742766451e-12	0	0
6.54962764009278e-12	0	0
6.55158100354047e-12	0	0
6.55353436698816e-12	0	0
6.55548773043584e-12	0	0
6.55744109388353e-12	0	0
6.55939445733122e-12	0	0
6.5613478207789e-12	0	0
6.56330118422659e-12	0	0
6.56525454767428e-12	0	0
6.56720791112196e-12	0	0
6.56916127456965e-12	0	0
6.57111463801734e-12	0	0
6.57306800146502e-12	0	0
6.57502136491271e-12	0	0
6.5769747283604e-12	0	0
6.57892809180808e-12	0	0
6.58088145525577e-12	0	0
6.58283481870345e-12	0	0
6.58478818215114e-12	0	0
6.58674154559883e-12	0	0
6.58869490904651e-12	0	0
6.5906482724942e-12	0	0
6.59260163594189e-12	0	0
6.59455499938957e-12	0	0
6.59650836283726e-12	0	0
6.59846172628495e-12	0	0
6.60041508973263e-12	0	0
6.60236845318032e-12	0	0
6.60432181662801e-12	0	0
6.60627518007569e-12	0	0
6.60822854352338e-12	0	0
6.61018190697107e-12	0	0
6.61213527041875e-12	0	0
6.61408863386644e-12	0	0
6.61604199731413e-12	0	0
6.61799536076181e-12	0	0
6.6199487242095e-12	0	0
6.62190208765718e-12	0	0
6.62385545110487e-12	0	0
6.62580881455256e-12	0	0
6.62776217800024e-12	0	0
6.62971554144793e-12	0	0
6.63166890489562e-12	0	0
6.6336222683433e-12	0	0
6.63557563179099e-12	0	0
6.63752899523868e-12	0	0
6.63948235868636e-12	0	0
